"WORD" "POLARITY"
"laudatory" 3
"praiseful" 3
"beg" 1
"implore" 1
"disposed(p)" 1
"fain" 1
"inclined(p)" 1
"blackjack" -1
"blackmail" -1
"coerce" -1
"force" -1
"air pressure" -1
"atmospheric pressure" -1
"force per unit area" -1
"imperativeness" -1
"insistence" -1
"insistency" -1
"pressing" -1
"pressure level" -1
"pressure sensation" -1
"make-believe" -1
"act" -1
"affect" -1
"dissemble" -1
"feign" -1
"guess" -1
"hazard" -1
"make" -1
"make believe" -1
"profess" -1
"sham" -1
"venture" -1
"feigning" -1
"pretence" -1
"pretense" -1
"simulation" -1
"fairly" 1
"jolly" 1
"middling" 1
"moderately" 1
"passably" 1
"reasonably" 1
"somewhat" 1
"forbid" -1
"foreclose" -1
"forestall" -1
"keep" -1
"preclude" -1
"bite" -5
"cock up" -5
"goad" -5
"prickle" -5
"prick up" -5
"sting" -5
"twinge" -5
"dent" -5
"incision" -5
"pricking" -5
"scratch" -5
"prison house" -2
"inner" 2
"inside" 2
"job" -2
"build" 2
"build up" 2
"come along" 2
"come on" 2
"get along" 2
"go on" 2
"march on" 2
"move on" 2
"pass on" 2
"shape up" 2
"work up" 2
"advancement" 2
"forward motion" 2
"onward motion" 2
"procession" 2
"progression" 2
"big" 2
"large" 2
"outstanding" 2
"salient" 2
"spectacular" 2
"striking" 2
"anticipate" 1
"call" 1
"forebode" 1
"foretell" 1
"predict" 1
"prognosticate" 1
"advertise" 1
"advertize" 1
"elevate" 1
"kick upstairs" 1
"push" 1
"raise" 1
"upgrade" 1
"engage" -1
"pursue" -1
"criminal prosecution" -1
"pursuance" -1
"aspect" 1
"candidate" 1
"chance" 1
"medical prognosis" 1
"outlook" 1
"panorama" 1
"prognosis" 1
"view" 1
"vista" 1
"booming" 3
"comfortable" 3
"easy" 3
"flourishing" 3
"halcyon" 3
"palmy" 3
"prospering" 3
"roaring" 3
"thriving" 3
"well-fixed" 3
"well-heeled" 3
"well-off" 3
"well-situated" 3
"well-to-do" 3
"saved" 1
"dissent" -2
"resist" -2
"objection" -2
"protestation" -2
"gallant" 2
"lofty" 2
"majestic" 2
"arouse" -1
"beset" -1
"call forth" -1
"chevvy" -1
"chevy" -1
"chivvy" -1
"chivy" -1
"elicit" -1
"enkindle" -1
"evoke" -1
"harass" -1
"harry" -1
"hassle" -1
"kick up" -1
"kindle" -1
"molest" -1
"plague" -1
"raise" -1
"stimulate" -1
"aggravated" -1
"agitating" -1
"agitative" -1
"penalise" -2
"penalize" -2
"punitory" -2
"pushful" -1
"at a loss(p)" -2
"nonplused" -2
"nonplussed" -2
"confutable" -2
"confutative" -2
"refutable" -2
"inquisitive" -1
"quizzical" -1
"speculative" -1
"wondering(a)" -1
"inquiring" -1
"racial discrimination" -3
"racialism" -3
"antiblack" -3
"anti-Semite(a)" -3
"racialist" -3
"ramp" -2
"storm" -2
"fury" -2
"madness" -2
"passion" -2
"showery" -1
"jabber" -3
"mouth off" -3
"rabbit on" -3
"rave" -3
"spout" -3
"blah" -3
"bombast" -3
"claptrap" -3
"fustian" -3
"harangue" -3
"ranting" -3
"raver" -3
"assault" -4
"despoil" -4
"dishonor" -4
"dishonour" -4
"outrage" -4
"plunder" -4
"ravish" -4
"spoil" -4
"violate" -4
"Brassica napus" -4
"colza" -4
"rapine" -4
"ravishment" -4
"violation" -4
"raper" -4
"ecstasy" 2
"exaltation" 2
"raptus" 2
"transport" 2
"foolhardy" -2
"heady" -2
"blizzard" -2
"efflorescence" -2
"roseola" -2
"skin rash" -2
"accomplish" 1
"achieve" 1
"arrive at" 1
"attain" 1
"contact" 1
"extend to" 1
"get hold of" 1
"get through" 1
"get to" 1
"hand" 1
"hit" 1
"pass on" 1
"progress to" 1
"strive" 1
"turn over" 1
"ambit" 1
"compass" 1
"grasp" 1
"orbit" 1
"range" 1
"scope" 1
"arrival" 1
"insurrection" -2
"revolt" -2
"rising" -2
"uprising" -2
"ceding back" -2
"corner" -2
"niche" -2
"receding" -2
"recess" -2
"recessional" -2
"heedless" -2
"advocate" 2
"ransomed" 2
"decline" -2
"defy" -2
"pass up" -2
"turn away" -2
"food waste" -2
"garbage" -2
"scraps" -2
"repent" -2
"rue" -2
"ruefulness" -2
"bad" -2
"declination" -2
"decline" -1
"disapprove" -1
"disdain" -1
"eliminate" -1
"freeze off" -1
"pass up" -1
"pooh-pooh" -1
"refuse" -1
"resist" -1
"rule out" -1
"scorn" -1
"spurn" -1
"turn down" -1
"winnow out" -1
"cull" -1
"jilted" -1
"spurned" -1
"exuberate" 4
"exult" 4
"joy" 4
"jubilate" 4
"wallow" 4
"exultant" 4
"exulting" 4
"jubilant" 4
"prideful" 4
"triumphal" 4
"exultation" 4
"jubilation" 4
"grim" -1
"inexorable" -1
"persistent" -1
"stern" -1
"unappeasable" -1
"unforgiving" -1
"unrelenting" -1
"allay" 1
"alleviate" 1
"assuage" 1
"ease" 1
"excuse" 1
"let off" 1
"lighten" 1
"palliate" 1
"remedy" 1
"salvage" 1
"salve" 1
"save" 1
"still" 1
"unbosom" 1
"alleviated" 2
"eased" 2
"jutting" 2
"projected" 2
"projecting" 2
"protruding" 2
"sticking out(p)" 2
"sticking(p)" 2
"degustation" 2
"savoring" 2
"savouring" 2
"tasting" 2
"noteworthy" 2
"singular" 2
"compunction" -2
"self-reproach" -2
"beat back" -1
"drive" -1
"drive back" -1
"fight off" -1
"force back" -1
"push back" -1
"rebuff" -1
"repel" -1
"deliver" 2
"deliverance" 2
"delivery" 2
"saving" 2
"reclaimed" 2
"give up" -1
"leave office" -1
"quit" -1
"reconcile" -1
"release" -1
"relinquish" -1
"renounce" -1
"step down" -1
"unhesitating" 2
"adjudicate" 2
"answer" 2
"break up" 2
"conclude" 2
"decide" 2
"dissolve" 2
"purpose" 2
"solve" 2
"declaration" 2
"firmness" 2
"firmness of purpose" 2
"resoluteness" 2
"resolution" 2
"single-minded" 2
"solved" 2
"well-thought-of" 2
"creditworthy" 2
"responsible for(p)" 2
"antiphonal" 2
"reactive" 2
"relaxing" 2
"reposeful" 2
"ungratified" -2
"bushel" 1
"doctor" 1
"fix" 1
"furbish up" 1
"mend" 1
"reconstruct" 1
"reestablish" 1
"regenerate" 1
"reinstate" 1
"rejuvenate" 1
"repair" 1
"restitute" 1
"touch on" 1
"bound" -2
"curb" -2
"curtail" -2
"cut back" -2
"limit" -2
"qualify" -2
"trammel" -2
"qualified" -2
"confining" -2
"constraining" -2
"constrictive" -2
"limiting" -2
"confinement" -2
"limitation" -2
"maintained" -1
"decelerate" -2
"slow down" -2
"slow up" -2
"changeling" -2
"cretin" -2
"half-wit" -2
"idiot" -2
"imbecile" -2
"moron" -2
"developmentally challenged" -2
"mentally retarded" -2
"back away" -1
"back out" -1
"crawfish" -1
"crawfish out" -1
"draw back" -1
"move back" -1
"pull away" -1
"pull back" -1
"pull in one's horns" -1
"recede" -1
"retire" -1
"retrograde" -1
"withdraw" -1
"hideaway" -1
"retirement" -1
"avenge" -2
"retaliate" -2
"retaliation" -2
"vengeful" -2
"vindictive" -2
"august" 2
"venerable" 2
"come to" 2
"quicken" 2
"reanimate" 2
"renovate" 2
"repair" 2
"resurrect" 2
"resuscitate" 2
"revivify" 2
"vivify" 2
"pay back" 2
"reinforce" 2
"repay" 2
"payoff" 2
"reinforcement" 2
"wages" 2
"ample" 2
"copious" 2
"deep" 2
"fat" 2
"fertile" 2
"full-bodied" 2
"plenteous" 2
"plentiful" 2
"productive" 2
"rich people" 2
"farcical" -3
"silly" -3
"manipulate" -1
"set" -1
"set up" -1
"articulated lorry" -1
"carriage" -1
"cheat" -1
"equipage" -1
"fishing gear" -1
"fishing rig" -1
"fishing tackle" -1
"getup" -1
"outfit" -1
"rigging" -1
"semi" -1
"swindle" -1
"tackle" -1
"tractor trailer" -1
"trailer truck" -1
"trucking rig" -1
"turnout" -1
"strict" 3
"stringent" 3
"tight" 3
"strictly" 3
"carouse" -2
"roister" -2
"bacchanal" -2
"bacchanalia" -2
"belly laugh" -2
"debauch" -2
"debauchery" -2
"drunken revelry" -2
"howler" -2
"orgy" -2
"public violence" -2
"rioting" -2
"saturnalia" -2
"sidesplitter" -2
"thigh-slapper" -2
"wow" -2
"adventure" -2
"chance" -2
"gamble" -2
"lay on the line" -2
"put on the line" -2
"run a risk" -2
"take a chance" -2
"take chances" -2
"risk of exposure" -2
"risk of infection" -2
"fleece" -2
"gazump" -2
"hook" -2
"overcharge" -2
"pluck" -2
"plume" -2
"soak" -2
"surcharge" -2
"appareled" -2
"attired" -2
"dressed" -2
"garbed" -2
"garmented" -2
"habilimented" -2
"Latin" 2
"Romance" 2
"butterfly" 2
"chat up" 2
"coquet" 2
"coquette" 2
"court" 2
"dally" 2
"flirt" 2
"mash" 2
"philander" 2
"solicit" 2
"woo" 2
"Latinian language" 2
"love affair" 2
"love story" 2
"Romance language" 2
"romanticism" 2
"bankrupt" -2
"deflower" -2
"destroy" -2
"dilapidation" -2
"downfall" -2
"laying waste" -2
"ruination" -2
"wrecking" -2
"destroyed" -2
"done for(p)" -2
"finished" -2
"sunk" -2
"undone" -2
"washed-up" -2
"counteract" -2
"countermine" -2
"subvert" -2
"weaken" -2
"deplorably" -2
"lamentably" -2
"unhappily" -2
"woefully" -2
"dependable" 1
"good" 1
"safe(p)" 1
"condom" 1
"prophylactic" 1
"rubber" 1
"base hit" 1
"guard" 1
"refuge" 1
"safety device" 1
"outstanding" 1
"salient(ip)" 1
"spectacular" 1
"striking" 1
"cockamamie" -1
"cockamamy" -1
"goofy" -1
"wacky" -1
"whacky" -1
"zany" -1
"quenched" 2
"slaked" 2
"bring through" 2
"economise" 2
"economize" 2
"hold open" 2
"keep" 2
"keep open" 2
"lay aside" 2
"make unnecessary" 2
"preserve" 2
"pull through" 2
"redeem" 2
"salvage" 2
"salve" 2
"save up" 2
"spare" 2
"write" 2
"protected" 2
"bunco" -2
"con" -2
"defraud" -2
"diddle" -2
"gip" -2
"goldbrick" -2
"gyp" -2
"hornswoggle" -2
"mulct" -2
"nobble" -2
"rook" -2
"short-change" -2
"swindle" -2
"victimize" -2
"cozenage" -2
"malicious gossip" -3
"disgraceful" -3
"shameful" -3
"shocking" -3
"whipping boy" -2
"daunt" -2
"frighten away" -2
"frighten off" -2
"scare away" -2
"scare off" -2
"panic" -2
"panic attack" -2
"chilling" -2
"scarey" -2
"shivery" -2
"shuddery" -2
"disbelieving" -2
"doubting" -2
"questioning" -2
"unbelieving" -2
"bawl out" -2
"berate" -2
"call down" -2
"call on the carpet" -2
"chew out" -2
"chew up" -2
"chide" -2
"dress down" -2
"grouch" -2
"grumble" -2
"have words" -2
"jaw" -2
"lambast" -2
"lambaste" -2
"lecture" -2
"rebuke" -2
"remonstrate" -2
"reprimand" -2
"reproof" -2
"take to task" -2
"trounce" -2
"common scold" -2
"nag" -2
"nagger" -2
"scolder" -2
"lift out" 3
"scoop out" 3
"scoop up" 3
"take up" 3
"easy lay" 3
"exclusive" 3
"Georgia home boy" 3
"goop" 3
"grievous bodily harm" 3
"liquid ecstasy" 3
"max" 3
"pocket" 3
"scoopful" 3
"scoop shovel" 3
"soap" 3
"holler" -2
"hollo" -2
"shout out" -2
"squall" -2
"screech" -2
"screeching" -2
"shriek" -2
"shrieking" -2
"hilarious" -2
"screaming(a)" -2
"uproarious" -2
"impregnable" 2
"inviolable" 2
"safe" 2
"unafraid" 2
"unassailable" 2
"unattackable" 2
"untroubled" 2
"assure" 2
"batten" 2
"batten down" 2
"ensure" 2
"fasten" 2
"fix" 2
"guarantee" 2
"insure" 2
"plug" 2
"procure" 2
"stop up" 2
"incendiary" -2
"incitive" -2
"inflammatory" -2
"instigative" -2
"insurgent" -2
"rabble-rousing" -2
"self-assured" 2
"prison term" -2
"time" -2
"austere" -2
"hard" -2
"knockout" -2
"spartan" -2
"stark" -2
"stern" -2
"aphrodisiac" 3
"aphrodisiacal" 3
"precarious" -2
"shivering" -2
"wobbly" -2
"wonky" -2
"guilty" -2
"hangdog" -2
"shamefaced" -2
"black" -2
"disgraceful" -2
"ignominious" -2
"inglorious" -2
"opprobrious" -2
"scandalous" -2
"apportion" 1
"deal" 1
"divvy up" 1
"partake" 1
"partake in" 1
"portion out" 1
"contribution" 1
"parcel" 1
"part" 1
"percentage" 1
"ploughshare" 1
"plowshare" 1
"portion" 1
"divided" 1
"divided up" 1
"shared out" 1
"tattered" -2
"betray" -4
"ca-ca" -4
"defecate" -4
"denounce" -4
"give away" -4
"grass" -4
"rat" -4
"shop" -4
"snitch" -4
"stag" -4
"stool" -4
"take a crap" -4
"take a shit" -4
"tell on" -4
"diddley" -4
"diddly" -4
"diddlyshit" -4
"diddly-shit" -4
"diddlysquat" -4
"diddly-squat" -4
"dirt" -4
"doodly-squat" -4
"dump" -4
"poop" -4
"shite" -4
"squat" -4
"turd" -4
"crappy" -3
"icky" -3
"lousy" -3
"rotten" -3
"stinking" -3
"stinky" -3
"ball over" -2
"blow out of the water" -2
"floor" -2
"take aback" -2
"traumatise" -2
"traumatize" -2
"blow" -2
"cushion" -2
"daze" -2
"electrical shock" -2
"electric shock" -2
"impact" -2
"jolt" -2
"jounce" -2
"seismic disturbance" -2
"shock absorber" -2
"stupor" -2
"lurid" -2
"bourgeon" -1
"buck" -1
"burgeon forth" -1
"charge" -1
"dart" -1
"dash" -1
"dissipate" -1
"film" -1
"flash" -1
"fool" -1
"fool away" -1
"fritter" -1
"fritter away" -1
"frivol away" -1
"germinate" -1
"hit" -1
"inject" -1
"photograph" -1
"pip" -1
"pullulate" -1
"scoot" -1
"scud" -1
"shoot down" -1
"snap" -1
"sprout" -1
"spud" -1
"tear" -1
"dearth" -2
"famine" -2
"shrewmouse" -4
"termagant" -4
"diffident" -1
"shy(p)" -1
"disgusted" -2
"fed up(p)" -2
"ghastly" -2
"grisly" -2
"gruesome" -2
"macabre" -2
"nauseated" -2
"nauseous" -2
"pale" -2
"pallid" -2
"sickish" -2
"sick of(p)" -2
"sick(p)" -2
"tired of(p)" -2
"wan" -2
"barf" -2
"be sick" -2
"cast" -2
"cat" -2
"chuck" -2
"disgorge" -2
"honk" -2
"puke" -2
"purge" -2
"regorge" -2
"regurgitate" -2
"spew" -2
"spue" -2
"throw up" -2
"upchuck" -2
"vomit" -2
"vomit up" -2
"suspire" -2
"suspiration" -2
"implication" 1
"import" 1
"meaning" 1
"signification" 1
"important" 1
"meaning(a)" 1
"pregnant" 1
"pathetic" -1
"punch-drunk" -1
"ridiculous" -1
"slaphappy" -1
"sincerely yours" 2
"truly" 2
"unfeignedly" 2
"earnestness" 2
"serious-mindedness" 2
"seriousness" 2
"unassumingness" 2
"extraordinary" -3
"iniquitous" -3
"over-the-top" -3
"ungodly" -3
"unholy" -3
"doubter" -2
"sceptic" -2
"agnosticism" -2
"disbelief" -2
"incredulity" -2
"mental rejection" -2
"scepticism" -2
"bang" -2
"flap down" -2
"mosh" -2
"slam dance" -2
"thrash" -2
"barb" -2
"dig" -2
"gibe" -2
"jibe" -2
"shaft" -2
"shot" -2
"sweep" -2
"convulse" -2
"cut down" -2
"flog" -2
"gash" -2
"jactitate" -2
"lash" -2
"lather" -2
"strap" -2
"thrash about" -2
"thresh" -2
"thresh about" -2
"toss" -2
"welt" -2
"whip" -2
"diagonal" -2
"separatrix" -2
"slice" -2
"solidus" -2
"virgule" -2
"bondage" -3
"slaveholding" -3
"thraldom" -3
"thrall" -3
"thralldom" -3
"wakefulness" -2
"crafty" 2
"dodgy" 2
"foxy" 2
"glib" 2
"guileful" 2
"knavish" 2
"pat" 2
"satiny" 2
"silken" 2
"silklike" 2
"silky" 2
"sleek" 2
"sly" 2
"tricksy" 2
"tricky" 2
"wily" 2
"sleek down" 2
"slick down" 2
"glossy" 2
"slick magazine" 2
"slickness" 2
"slip" 2
"slipperiness" 2
"beguiler" 2
"cheat" 2
"cheater" 2
"deceiver" 2
"oilskin" 2
"trickster" 2
"soggy" -2
"torpid" -2
"adulteress" -5
"fornicatress" -5
"hussy" -5
"jade" -5
"loose woman" -5
"slattern" -5
"slovenly woman" -5
"strumpet" -5
"trollop" -5
"chic" 1
"voguish" 1
"ache" 1
"hurt" 1
"smarting" 1
"asperse" -2
"besmirch" -2
"calumniate" -2
"daub" -2
"defame" -2
"slander" -2
"smirch" -2
"smudge" -2
"smutch" -2
"sully" -2
"blot" -2
"cytologic smear" -2
"cytosmear" -2
"malignment" -2
"slur" -2
"spot" -2
"grin" 2
"grinning" 2
"beamish" 2
"smiling(a)" 2
"twinkly" 2
"smogginess" -2
"furtive" -1
"sneak(a)" -1
"stealthy" -1
"surreptitious" -1
"underhand" -1
"underhanded" -1
"rebuff" -2
"repel" -2
"cold shoulder" -2
"repulse" -2
"earnest" -1
"grave" -1
"sedate" -1
"sincere" -1
"sober" -1
"firm" 2
"hearty" 2
"self-colored" 2
"self-coloured" 2
"square" 2
"substantial" 2
"unanimous" 2
"upstanding" 2
"whole" 2
"solidness" 2
"solid state" 2
"answer" 1
"resolution" 1
"result" 1
"root" 1
"solvent" 1
"figure out" 1
"lick" 1
"puzzle out" 1
"resolve" 1
"work" 1
"work out" 1
"resolved" 1
"comfort" 3
"console" 3
"solace" 3
"assuasive" 3
"afflictive" -1
"huffy" -1
"painful" -1
"sensitive" -1
"tender" -1
"grieve" -2
"sadness" -2
"sorrowfulness" -2
"bad" -1
"blue" -1
"deplorable" -1
"dingy" -1
"disconsolate" -1
"dismal" -1
"distressing" -1
"drab" -1
"drear" -1
"dreary" -1
"gloomy" -1
"good-for-naught" -1
"good-for-nothing" -1
"lamentable" -1
"meritless" -1
"no-account" -1
"no-count" -1
"no-good" -1
"pitiful" -1
"regretful" -1
"sad" -1
"junk e-mail" -2
"Spam" -2
"activate" 1
"set off" 1
"sparkle" 1
"spark off" 1
"touch off" 1
"trigger" 1
"trigger off" 1
"trip" 1
"arc" 1
"Dame Muriel Spark" 1
"electric arc" 1
"electric discharge" 1
"flicker" 1
"glint" 1
"Muriel Sarah Spark" 1
"Muriel Spark" 1
"Spark" 1
"twinkle" 1
"coruscate" 3
"effervesce" 3
"fizz" 3
"foam" 3
"form bubbles" 3
"froth" 3
"scintillate" 3
"spark" 3
"coruscation" 3
"glisten" 3
"glister" 3
"glitter" 3
"light" 3
"scintillation" 3
"twinkle" 3
"effervescent" 3
"high-risk" -2
"inquisitive" -2
"notional" -2
"risky" -2
"wondering(a)" -2
"inspirit" 1
"spirit up" 1
"disembodied spirit" 1
"emotional state" 1
"heart" 1
"life" 1
"liveliness" 1
"purport" 1
"sprightliness" 1
"bouncing" 2
"enlivened" 2
"game" 2
"gamey" 2
"gamy" 2
"gritty" 2
"mettlesome" 2
"peppy" 2
"spunky" 2
"meek" -2
"despiteful" -2
"brilliant" 3
"glorious" 3
"magnificent" 3
"resplendent" 3
"splendiferous" 3
"quelled" -1
"quenched" -1
"jab" -2
"knife" -2
"poke" -2
"prod" -2
"knife thrust" -2
"pang" -2
"thrust" -2
"twinge" -2
"static" 2
"unchanging" 2
"horse barn" 2
"stalls" 2
"dillydally" -2
"dilly-dally" -2
"drag one's feet" -2
"drag one's heels" -2
"procrastinate" -2
"shillyshally" -2
"booth" -2
"carrel" -2
"carrell" -2
"cubicle" -2
"kiosk" -2
"sales booth" -2
"stand" -2
"staying power" 2
"toughness" 2
"famished" -2
"ravenous" -2
"sharp-set" -2
"starvation" -2
"staunch" 2
"stiff" 2
"unbendable" 2
"unfaltering" 2
"unshakable" 2
"unswerving" 2
"unwavering" 2
"bargain" -2
"buy" -2
"pigeonhole" -2
"stamp" -2
"stereotypic" -2
"stereotypical" -2
"unimaginative" -2
"smothered" -1
"strangled" -1
"suppressed" -1
"arouse" 1
"brace" 1
"cause" 1
"energise" 1
"energize" 1
"excite" 1
"get" 1
"hasten" 1
"induce" 1
"perk up" 1
"provoke" 1
"rush" 1
"shake" 1
"shake up" 1
"stir" 1
"aroused" 1
"stirred" 1
"stirred up" 1
"exhilarating" 2
"stimulant" 2
"meager" -2
"meagerly" -2
"meagre" -2
"scrimpy" -2
"ungenerous" -2
"arrest" -1
"break off" -1
"cease" -1
"contain" -1
"discontinue" -1
"end" -1
"finish" -1
"hold back" -1
"hold on" -1
"intercept" -1
"lay off" -1
"stop over" -1
"terminate" -1
"turn back" -1
"catch" -1
"diaphragm" -1
"full point" -1
"full stop" -1
"hitch" -1
"layover" -1
"occlusive" -1
"period" -1
"plosive" -1
"plosive consonant" -1
"plosive speech sound" -1
"point" -1
"stop consonant" -1
"stopover" -1
"stopped-up(a)" -1
"stopped up(p)" -1
"fillet" -1
"boodle" -1
"Chicago" -1
"Michigan" -1
"Newmarket" -1
"portly" 2
"consecutive" 1
"full-strength" 1
"square" 1
"square(a)" 1
"straightforward" 1
"true" 1
"unbent" 1
"unbowed" 1
"uncoiled" 1
"direct" 1
"directly" 1
"flat" 1
"heterosexual" 1
"heterosexual person" 1
"straightaway" 1
"straight person" 1
"foreign" -1
"unknown" -1
"unusual" -1
"funnily" -1
"oddly" -1
"queerly" -1
"smothered" -2
"stifled" -2
"suppressed" -2
"durability" 2
"effectiveness" 2
"enduringness" 2
"force" 2
"forcefulness" 2
"forte" 2
"intensity" 2
"intensity level" 2
"lastingness" 2
"long suit" 2
"metier" 2
"military capability" 2
"military posture" 2
"military strength" 2
"persuasiveness" 2
"posture" 2
"potency" 2
"speciality" 2
"specialty" 2
"strong point" 2
"strong suit" 2
"beef up" 2
"fortify" 2
"tone" 2
"tone up" 2
"reinforced" 2
"accented" -2
"afflicted" -2
"laid low(p)" -2
"smitten" -2
"struck" -2
"assume" -1
"attain" -1
"chance on" -1
"chance upon" -1
"coin" -1
"collide with" -1
"come across" -1
"come to" -1
"come upon" -1
"excise" -1
"expunge" -1
"fall upon" -1
"happen upon" -1
"impinge on" -1
"impress" -1
"light upon" -1
"mint" -1
"move" -1
"run into" -1
"shine" -1
"strickle" -1
"take up" -1
"walk out" -1
"bang" -1
"rap" -1
"smasher" -1
"tap" -1
"ten-strike" -1
"work stoppage" -1
"hard" 2
"smitten" -1
"clamber" -2
"contend" -2
"scramble" -2
"shin" -2
"shinny" -2
"skin" -2
"sputter" -2
"refractory" -2
"amazed" -2
"astonied" -2
"astonished" -2
"astounded" -2
"dazed" -2
"kayoed" -2
"knocked out(p)" -2
"KO'd" -2
"out(p)" -2
"stupefied" -2
"stupid(p)" -2
"arresting" 4
"sensational" 4
"dolt" -2
"pillock" -2
"poor fish" -2
"pudden-head" -2
"pudding head" -2
"stupe" -2
"stupid person" -2
"doltishly" -2
"bland" 2
"politic" 2
"smooth" 2
"hearty" 1
"material" 1
"real" 1
"satisfying" 1
"solid" 1
"strong" 1
"substantive" 1
"considerably" 1
"well" 1
"revolutionary" -2
"revolutionist" -2
"subverter" -2
"achiever" 2
"succeeder" 2
"winner" 2
"absorb" -3
"blow" -3
"breastfeed" -3
"draw" -3
"fellate" -3
"give suck" -3
"go down on" -3
"imbibe" -3
"lactate" -3
"nurse" -3
"soak up" -3
"sop up" -3
"suck in" -3
"suckle" -3
"suck up" -3
"take in" -3
"take up" -3
"wet-nurse" -3
"sucking" -3
"suction" -3
"abide" -2
"bear" -2
"brook" -2
"digest" -2
"endure" -2
"have" -2
"meet" -2
"put up" -2
"stick out" -2
"stomach" -2
"support" -2
"sustain" -2
"tolerate" -2
"agony" -2
"excruciation" -2
"woe" -2
"self-destructive" -2
"felo-de-se" -2
"self-annihilation" -2
"self-destruction" -2
"huffish" -2
"lowering" -2
"fair weather" 2
"sun" 2
"sunlight" 2
"temperateness" 2
"ace" 3
"A-one" 3
"crack" 3
"first-rate" 3
"tiptop" 3
"topnotch" 3
"top-notch" 3
"tops(p)" 3
"exceedingly" 3
"extremely" 3
"passing" 3
"superintendent" 3
"brilliant" 5
"higher-ranking" 2
"ranking(a)" 2
"superior(p)" 2
"superscript" 2
"higher-up" 2
"Lake Superior" 2
"master" 2
"Superior" 2
"superordinate" 2
"victor" 2
"abide" 2
"affirm" 2
"back up" 2
"bear out" 2
"brook" 2
"confirm" 2
"corroborate" 2
"defend" 2
"digest" 2
"fend for" 2
"hold up" 2
"keep going" 2
"patronise" 2
"patronize" 2
"put up" 2
"stand" 2
"stick out" 2
"stomach" 2
"subscribe" 2
"substantiate" 2
"suffer" 2
"sustain" 2
"tolerate" 2
"underpin" 2
"accompaniment" 2
"bread and butter" 2
"documentation" 2
"livelihood" 2
"living" 2
"musical accompaniment" 2
"reenforcement" 2
"supporting" 2
"sustenance" 2
"admirer" 1
"assistant" 1
"athletic supporter" 1
"booster" 1
"champion" 1
"friend" 1
"garter" 1
"help" 1
"helper" 1
"jock" 1
"jockstrap" 1
"patron" 1
"protagonist" 1
"sponsor" 1
"suspensor" 1
"encouraging" 1
"load-bearing(a)" 1
"supporting(a)" 1
"support" 1
"subsister" 2
"fishy" -1
"funny" -1
"shady" -1
"suspicious" -1
"distrust" -1
"mistrust" -1
"surmise" -1
"defendant" -1
"set aside" -1
"fishy" -2
"leery" -2
"mistrustful" -2
"shady" -2
"suspect" -2
"untrusting" -2
"wary" -2
"affirm" -2
"assert" -2
"aver" -2
"avow" -2
"bank" -2
"blaspheme" -2
"cuss" -2
"depone" -2
"depose" -2
"imprecate" -2
"rely" -2
"swan" -2
"trust" -2
"verify" -2
"curse word" -2
"expletive" -2
"oath" -2
"swearword" -2
"angelic" 2
"angelical" 2
"cherubic" 2
"dulcet" 2
"gratifying" 2
"honeyed" 2
"mellifluous" 2
"mellisonant" 2
"odoriferous" 2
"odorous" 2
"perfumed" 2
"scented" 2
"seraphic" 2
"sugared" 2
"sweetened" 2
"sweet-flavored" 2
"sweet-scented" 2
"sweet-smelling" 2
"unfermented" 2
"sweetly" 2
"afters" 2
"confection" 2
"dessert" 2
"Henry Sweet" 2
"sugariness" 2
"Sweet" 2
"sweetness" 2
"fleet" 2
"blue-belly" 2
"Dean Swift" 2
"Gustavus Franklin Swift" 2
"Jonathan Swift" 2
"Sceloporus occidentalis" 2
"Swift" 2
"western fence lizard" 2
"fleetly" 2
"bunco" -3
"con" -3
"defraud" -3
"diddle" -3
"gip" -3
"goldbrick" -3
"gyp" -3
"hornswoggle" -3
"mulct" -3
"nobble" -3
"rook" -3
"scam" -3
"short-change" -3
"appealing" 2
"benevolent" 2
"charitable" 2
"good-hearted" 2
"harmonic" 2
"kindly" 2
"large-hearted" 2
"likable" 2
"likeable" 2
"openhearted" 2
"fellow feeling" 2
"understanding" 2
"crank" 2
"cranky" 2
"raw" 2
"sensitive" 2
"sore" 2
"tippy" 2
"untoughened" 2
"bid" 2
"offer" 2
"tenderise" 2
"tenderize" 2
"attendant" 2
"attender" 2
"cutter" 2
"legal tender" 2
"pinnace" 2
"ship's boat" 2
"stamp" 2
"supply ship" 2
"tense up" -2
"latent hostility" -1
"stress" -1
"tautness" -1
"tenseness" -1
"tensity" -1
"severe" -3
"abominably" -3
"abysmally" -3
"atrociously" -3
"rottenly" -3
"terrifying" 4
"brat" -3
"holy terror" -3
"little terror" -3
"scourge" -3
"threat" -3
"terrify" -3
"terrorise" -3
"give thanks" 2
"grateful" 2
"barbed" -2
"barbellate" -2
"briary" -2
"briery" -2
"bristled" -2
"bristly" -2
"burred" -2
"burry" -2
"prickly" -2
"setaceous" -2
"setose" -2
"spiny" -2
"attentive" 2
"paying attention" 2
"serious-minded" 2
"uncaring" -2
"unthinking" -2
"terror" -2
"baleful" -2
"menacing" -2
"minacious" -2
"minatory" -2
"sinister" -2
"cross thwart" -2
"cautious" -2
"banal" -2
"commonplace" -2
"hackneyed" -2
"old-hat" -2
"shopworn" -2
"stock(a)" -2
"threadbare" -2
"timeworn" -2
"trite" -2
"well-worn" -2
"broad" 2
"large-minded" 2
"liberal" 2
"patient of" 2
"resistant" 2
"top(a)" 2
